신호ID,종목코드,종목명,전략,운용,시각,가격,결과,상세,후속결정,신호근거,등락률%,VWAP이격%,범위위치,체결강도,거래량배수,스프레드틱,5분후,15분후,30분후,60분후,60분최고,60분최저
047040#563-S20260407094705,047040,대우건설,ORB,FullAuto,2026-04-07 09:47:05,18310,진입,,,"ORB5 고가 18,300 돌파 (범위 3.4%)",5.78,1.28,0.756,215.0,0.46,1,,,,,,
012450#564-S20260407150000,012450,한화에어로스페이스,종가베팅,FullAuto,2026-04-07 15:00:00,1534000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +7.4%, 고저범위 91% 위치, VWAP 1,497,434 위",7.42,2.44,0.908,362.6,0.76,1,1533000,1534000,,,1535000,1529000
0007C0#565-S20260407150422,0007C0,아크릴,종가베팅,FullAuto,2026-04-07 15:04:22,37850.0,진입,,,"종가베팅: 등락 +20.0%, 고저범위 76% 위치, VWAP 37,686 위",19.97,0.44,0.76,168.2,0.83,1,,,,,,
047040#566-S20260408090515,047040,대우건설,ORB,FullAuto,2026-04-08 09:05:15,19480,진입,,,"ORB5 고가 19,470 돌파 (범위 4.1%)",12.28,2.64,1,372.2,1.48,1,,,,,,
047040#566-S20260408091322,047040,대우건설,ORB,FullAuto,2026-04-08 09:13:22,19510,진입,,,"ORB5 고가 19,470 돌파 (범위 4.1%)",12.45,2.37,1,233.0,4.07,1,,,,,,
007660#574-S20260408150000,007660,이수페타시스,종가베팅,FullAuto,2026-04-08 15:00:00,119900,진입,,,"종가베팅: 등락 +15.1%, 고저범위 100% 위치, VWAP 116,904 위",15.07,2.56,1,1215.7,1.88,1,,,,,,
000270#575-S20260408150000,000270,기아,종가베팅,FullAuto,2026-04-08 15:00:00,159600,진입,,,"종가베팅: 등락 +6.3%, 고저범위 91% 위치, VWAP 157,939 위",6.33,1.05,0.915,517.3,1.00,1,,,,,,
278470#578-S20260409090615,278470,에이피알,ORB,FullAuto,2026-04-09 09:06:15,377000,진입,,,"ORB5 고가 376,500 돌파 (범위 6.7%)",11.21,2.40,1,338.7,1.38,1,,,,,,
065440#576-S20260409090627,065440,이루온,ORB,FullAuto,2026-04-09 09:06:27,4635,진입,,,"ORB5 고가 4,610 돌파 (범위 8.6%)",18.54,4.33,1,209.8,1.82,1,,,,,,
065440#576-S20260409091517,065440,이루온,ORB,FullAuto,2026-04-09 09:15:17,4625,진입,,,"ORB5 고가 4,610 돌파 (범위 8.6%)",18.29,2.06,0.639,172.1,1.79,1,,,,,,
093370#579-S20260409131700,093370,후성,VWAP눌림,FullAuto,2026-04-09 13:17:00,11010,진입,,,"VWAP 11,014 재돌파, 직전봉 고가 10,990 돌파",13.39,-0.04,0.550,191.0,0.64,1,,,,,,
093370#579-S20260409133300,093370,후성,VWAP눌림,FullAuto,2026-04-09 13:33:00,11030,진입,,,"VWAP 11,011 재돌파, 직전봉 고가 11,020 돌파",13.59,0.18,0.560,193.8,1.94,1,,,,,,
093370#579-S20260409134700,093370,후성,VWAP눌림,FullAuto,2026-04-09 13:47:00,11060,진입,,,"VWAP 11,012 재돌파, 직전봉 고가 11,050 돌파",13.90,0.44,0.574,197.8,0.39,1,,,,,,
092790#580-S20260409135100,092790,넥스틸,VWAP눌림,FullAuto,2026-04-09 13:51:00,16520,진입,,,"VWAP 16,356 재돌파, 직전봉 고가 16,510 돌파",12.69,1.00,0.666,134.7,0.57,1,,,,,,
092790#580-S20260409142700,092790,넥스틸,VWAP눌림,FullAuto,2026-04-09 14:27:00,16380,진입,,,"VWAP 16,352 재돌파, 직전봉 고가 16,290 돌파",11.73,0.17,0.628,144.6,1.52,1,,,,,,
047810#581-S20260409150000,047810,한국항공우주,종가베팅,FullAuto,2026-04-09 15:00:00,199400,진입,,,"종가베팅: 등락 +4.6%, 고저범위 95% 위치, VWAP 193,657 위",4.62,2.97,0.953,282.0,0.74,1,,,,,,
010950#582-S20260409150117,010950,S-Oil,종가베팅,FullAuto,2026-04-09 15:01:17,118800,진입,,,"종가베팅: 등락 +5.7%, 고저범위 87% 위치, VWAP 117,348 위",5.69,1.24,0.874,438.9,2.81,1,,,,,,
010820#583-S20260410090645,010820,퍼스텍,ORB,FullAuto,2026-04-10 09:06:45,11120,진입,,,"ORB5 고가 11,100 돌파 (범위 7.0%)",13.82,2.59,0.682,182.0,1.32,1,,,,,,
010170#584-S20260410090725,010170,대한광통신,ORB,FullAuto,2026-04-10 09:07:25,15360,진입,,,"ORB5 고가 15,300 돌파 (범위 5.6%)",8.32,2.42,1,123.8,1.96,1,,,,,,
038500#585-S20260410091127,038500,삼표시멘트,ORB,FullAuto,2026-04-10 09:11:27,18380,진입,,,"ORB5 고가 18,320 돌파 (범위 3.4%)",8.95,2.42,1,208.1,4.29,1,,,,,,
010820#583-S20260410091317,010820,퍼스텍,ORB,FullAuto,2026-04-10 09:13:17,11120,진입,,,"ORB5 고가 11,100 돌파 (범위 7.0%)",13.82,1.27,0.658,150.5,1.33,1,,,,,,
010820#583-S20260410093537,010820,퍼스텍,ORB,FullAuto,2026-04-10 09:35:37,11110,진입,,,"ORB5 고가 11,100 돌파 (범위 7.0%)",13.72,0.07,0.602,146.2,1.36,1,,,,,,
046970#587-S20260410104900,046970,우리로,VWAP눌림,FullAuto,2026-04-10 10:49:00,8230,진입,,,"VWAP 8,143 재돌파, 직전봉 고가 8,210 돌파",13.52,1.06,0.646,175.4,0.74,1,,,,,,
046970#587-S20260410112900,046970,우리로,VWAP눌림,FullAuto,2026-04-10 11:29:00,8160,진입,,,"VWAP 8,139 재돌파, 직전봉 고가 8,060 돌파",12.55,0.26,0.608,190.4,1.37,1,,,,,,
046970#587-S20260410123300,046970,우리로,VWAP눌림,FullAuto,2026-04-10 12:33:00,8180,진입,,,"VWAP 8,138 재돌파, 직전봉 고가 8,130 돌파",12.83,0.52,0.619,200.5,2.77,1,,,,,,
278470#590-S20260410150000,278470,에이피알,종가베팅,FullAuto,2026-04-10 15:00:00,392250,진입,,,"종가베팅: 등락 +8.5%, 고저범위 85% 위치, VWAP 387,967 위",8.51,1.10,0.847,575.6,1.17,2,,,,,,
062040#591-S20260410150000,062040,산일전기,종가베팅,FullAuto,2026-04-10 15:00:00,154900,진입,,,"종가베팅: 등락 +7.9%, 고저범위 76% 위치, VWAP 153,360 위",7.94,1.00,0.76,338.5,0.66,1,,,,,,
010120#593-S20260413090517,010120,LS ELECTRIC,ORB,FullAuto,2026-04-13 09:05:17,184500,진입,,,"ORB5 고가 183,000 돌파 (범위 6.9%)",17.07,4.63,1,318.3,1.59,1,,,,,,
010120#593-S20260413095802,010120,LS ELECTRIC,ORB,FullAuto,2026-04-13 09:58:02,183100,진입,,,"ORB5 고가 183,000 돌파 (범위 6.9%)",16.18,2.40,0.506,227.4,1.86,1,,,,,,
025860#601-S20260413120500,025860,남해화학,VWAP눌림,FullAuto,2026-04-13 12:05:00,8870,진입,,,"VWAP 8,840 재돌파, 직전봉 고가 8,870 돌파",11.71,0.34,0.728,157.7,0.74,1,,,,,,
025860#601-S20260413121200,025860,남해화학,VWAP눌림,FullAuto,2026-04-13 12:12:00,8910,진입,,,"VWAP 8,840 재돌파, 직전봉 고가 8,850 돌파",12.22,0.79,0.76,159.1,1.01,1,,,,,,
025860#601-S20260413143200,025860,남해화학,VWAP눌림,FullAuto,2026-04-13 14:32:00,9290,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 9,256 재돌파, 직전봉 고가 9,280 돌파",17.00,0.37,0.704,198.4,0.29,1,9370,9560,9520,,9660,9280
010820#604-S20260413150000,010820,퍼스텍,종가베팅,FullAuto,2026-04-13 15:00:00,11840,진입,,,"종가베팅: 등락 +4.0%, 고저범위 93% 위치, VWAP 11,581 위",3.95,2.24,0.928,255.1,1.97,1,,,,,,
298040#606-S20260413150020,298040,효성중공업,종가베팅,FullAuto,2026-04-13 15:00:20,3032000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +3.0%, 고저범위 91% 위치, VWAP 2,974,080 위",3.02,1.95,0.907,274.8,0.78,1,3030000,3062000,,,3088000,3019000
083450#607-S20260413150100,083450,GST,종가베팅,FullAuto,2026-04-13 15:01:00,36150,진입,,,"종가베팅: 등락 +13.7%, 고저범위 94% 위치, VWAP 35,249 위",13.68,2.56,0.936,383.6,0.91,1,,,,,,
336260#608-S20260414090725,336260,두산퓨얼셀,ORB,FullAuto,2026-04-14 09:07:25,40800,진입,,,"ORB5 고가 40,750 돌파 (범위 5.8%)",10.27,1.61,1,218.3,3.02,1,,,,,,
375500#613-S20260414123100,375500,DL이앤씨,VWAP눌림,FullAuto,2026-04-14 12:31:00,101100,진입,,,"VWAP 100,586 재돌파, 직전봉 고가 101,000 돌파",6.98,0.51,0.692,234.6,0.58,1,,,,,,
375500#613-S20260414131700,375500,DL이앤씨,VWAP눌림,FullAuto,2026-04-14 13:17:00,101000,진입,,,"VWAP 100,618 재돌파, 직전봉 고가 100,900 돌파",6.88,0.38,0.684,237.2,0.65,1,,,,,,
375500#613-S20260414134700,375500,DL이앤씨,VWAP눌림,FullAuto,2026-04-14 13:47:00,101400,진입,,,"VWAP 100,628 재돌파, 직전봉 고가 101,000 돌파",7.30,0.77,0.718,241.6,3.19,1,,,,,,
115440#612-S20260414140530,115440,우리넷,ORB,FullAuto,2026-04-14 14:05:30,20300,진입,,,"ORB5 고가 20,250 돌파 (범위 7.8%)",20.12,4.69,0.743,150.9,7.96,1,,,,,,
006800#615-S20260414144400,006800,미래에셋증권,VWAP눌림,FullAuto,2026-04-14 14:44:00,72100,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 71,729 재돌파, 직전봉 고가 71,800 돌파",10.58,0.52,0.714,358.2,2.86,1,72200,72100,72000,,72400,71800
336260#617-S20260414150917,336260,두산퓨얼셀,종가베팅,FullAuto,2026-04-14 15:09:17,43300,진입,,,"종가베팅: 등락 +17.0%, 고저범위 78% 위치, VWAP 42,834 위",17.03,1.09,0.780,277.4,3.50,1,,,,,,
027360#620-S20260415090625,027360,아주IB투자,ORB,FullAuto,2026-04-15 09:06:25,12210,진입,,,"ORB5 고가 12,200 돌파 (범위 6.7%)",7.77,3.19,1,135.6,1.30,1,,,,,,
050890#619-S20260415091230,050890,쏠리드,ORB,FullAuto,2026-04-15 09:12:30,17940,진입,,,"ORB5 고가 17,930 돌파 (범위 4.2%)",6.28,2.42,1,142.2,2.74,1,,,,,,
027360#620-S20260415091505,027360,아주IB투자,ORB,FullAuto,2026-04-15 09:15:05,12210,진입,,,"ORB5 고가 12,200 돌파 (범위 6.7%)",7.77,2.56,0.886,126.4,0.75,1,,,,,,
018260#618-S20260415092927,018260,삼성에스디에스,ORB,FullAuto,2026-04-15 09:29:27,172800,진입,,,"ORB5 고가 172,600 돌파 (범위 6.2%)",13.46,1.74,1,179.6,4.30,1,,,,,,
100790#623-S20260415105800,100790,미래에셋벤처투자,VWAP눌림,FullAuto,2026-04-15 10:58:00,40450,진입,,,"VWAP 40,232 재돌파, 직전봉 고가 40,400 돌파",3.98,0.54,0.536,300.5,0.86,1,,,,,,
078600#625-S20260415150217,078600,대주전자재료,종가베팅,FullAuto,2026-04-15 15:02:17,134600,진입,,,"종가베팅: 등락 +14.5%, 고저범위 87% 위치, VWAP 131,352 위",14.46,2.47,0.870,274.7,1.32,1,,,,,,
278470#626-S20260415150317,278470,에이피알,종가베팅,FullAuto,2026-04-15 15:03:17,412000,진입,,,"종가베팅: 등락 +6.0%, 고저범위 94% 위치, VWAP 403,325 위",6.05,2.15,0.944,378.5,2.16,1,,,,,,
158430#628-S20260416091025,158430,아톤,ORB,FullAuto,2026-04-16 09:10:25,10410,진입,,,"ORB5 고가 10,380 돌파 (범위 5.5%)",18.03,2.58,1,148.5,1.72,1,,,,,,
034020#629-S20260416091127,034020,두산에너빌리티,ORB,FullAuto,2026-04-16 09:11:27,109100,진입,,,"ORB5 고가 109,000 돌파 (범위 2.3%)",4.00,0.81,1,428.1,3.37,1,,,,,,
011790#632-S20260416134900,011790,SKC,VWAP눌림,FullAuto,2026-04-16 13:49:00,116300,진입,,,"VWAP 115,989 재돌파, 직전봉 고가 116,000 돌파",16.65,0.27,0.737,265.4,0.61,1,,,,,,
011790#632-S20260416140700,011790,SKC,VWAP눌림,FullAuto,2026-04-16 14:07:00,116900,진입,,,"VWAP 115,997 재돌파, 직전봉 고가 116,500 돌파",17.25,0.78,0.765,273.3,1.61,1,,,,,,
042660#634-S20260416150000,042660,한화오션,종가베팅,FullAuto,2026-04-16 15:00:00,131500,진입,,,"종가베팅: 등락 +4.4%, 고저범위 90% 위치, VWAP 130,126 위",4.37,1.06,0.902,457.0,0.37,1,,,,,,
011790#633-S20260416150007,011790,SKC,종가베팅,FullAuto,2026-04-16 15:00:07,119600.0,진입,,,"종가베팅: 등락 +20.0%, 고저범위 89% 위치, VWAP 116,179 위",19.96,2.94,0.889,324.4,0.64,1,,,,,,
005490#637-S20260417090525,005490,POSCO홀딩스,ORB,FullAuto,2026-04-17 09:05:25,384000,진입,,,"ORB5 고가 383,500 돌파 (범위 1.9%)",3.64,0.75,1,573.2,3.16,1,,,,,,
005490#637-S20260417092630,005490,POSCO홀딩스,ORB,FullAuto,2026-04-17 09:26:30,384000,진입,,,"ORB5 고가 383,500 돌파 (범위 1.9%)",3.64,0.85,0.85,345.3,2.70,1,,,,,,
005490#637-S20260417101430,005490,POSCO홀딩스,ORB,FullAuto,2026-04-17 10:14:30,384000,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~10:16,,"ORB5 고가 383,500 돌파 (범위 1.9%)",3.64,0.73,0.810,390.9,5.85,1,385000,384000,383500,385000,385000,381000
100790#640-S20260417103000,100790,미래에셋벤처투자,VWAP눌림,FullAuto,2026-04-17 10:30:00,45950,진입,,,"VWAP 45,209 재돌파, 직전봉 고가 45,500 돌파",18.73,1.64,0.768,177.7,1.12,1,,,,,,
100790#640-S20260417103900,100790,미래에셋벤처투자,VWAP눌림,FullAuto,2026-04-17 10:39:00,45875,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~11:03,,"VWAP 45,219 재돌파, 직전봉 고가 45,750 돌파",18.54,1.45,0.761,200.1,0.53,2,46250,46000,47350,47700,48550,45200
100790#640-S20260417105200,100790,미래에셋벤처투자,VWAP눌림,FullAuto,2026-04-17 10:52:00,45700,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~11:03,,"VWAP 45,237 재돌파, 직전봉 고가 45,400 돌파",18.09,1.02,0.744,206.8,0.64,1,45750,46900,46950,47900,48550,45550
005490#637-S20260417110330,005490,POSCO홀딩스,ORB,FullAuto,2026-04-17 11:03:30,384000,진입,,,"ORB5 고가 383,500 돌파 (범위 1.9%)",3.64,0.61,0.810,409.6,3.86,1,,,,,,
034220#643-S20260417123900,034220,LG디스플레이,VWAP눌림,FullAuto,2026-04-17 12:39:00,14380,진입,,,"VWAP 14,345 재돌파, 직전봉 고가 14,370 돌파",3.98,0.24,0.730,288.9,0.70,1,,,,,,
034220#643-S20260417125200,034220,LG디스플레이,VWAP눌림,FullAuto,2026-04-17 12:52:00,14370,차단,리스크 관리로 진입 차단: 7연속 손실 쿨다운 ~13:09,,"VWAP 14,345 재돌파, 직전봉 고가 14,360 돌파",3.90,0.17,0.721,293.3,1.85,1,14430,14440,14420,14450,14460,14365
457190#642-S20260417130400,457190,이수스페셜티케미컬,VWAP눌림,FullAuto,2026-04-17 13:04:00,114400,차단,리스크 관리로 진입 차단: 7연속 손실 쿨다운 ~13:09,,"VWAP 113,692 재돌파, 직전봉 고가 114,100 돌파",10.0,0.62,0.716,240.7,0.62,1,114100,114800,113800,111800,114900,111700
019170#644-S20260417131200,019170,신풍제약,VWAP눌림,FullAuto,2026-04-17 13:12:00,13740,진입,,,"VWAP 13,598 재돌파, 직전봉 고가 13,720 돌파",12.16,1.04,0.540,174.0,0.88,1,,,,,,
034220#643-S20260417131800,034220,LG디스플레이,VWAP눌림,FullAuto,2026-04-17 13:18:00,14410,진입,,,"VWAP 14,348 재돌파, 직전봉 고가 14,400 돌파",4.19,0.43,0.757,300.2,0.23,1,,,,,,
034220#643-S20260417141000,034220,LG디스플레이,VWAP눌림,FullAuto,2026-04-17 14:10:00,14410,진입,,,"VWAP 14,353 재돌파, 직전봉 고가 14,380 돌파",4.19,0.40,0.757,310.7,0.86,1,,,,,,
019170#644-S20260417143400,019170,신풍제약,VWAP눌림,FullAuto,2026-04-17 14:34:00,13600,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 13,595 재돌파, 직전봉 고가 13,580 돌파",11.02,0.04,0.453,179.2,3.00,1,13740,13740,13560,,14100,13300
019170#644-S20260417143700,019170,신풍제약,VWAP눌림,FullAuto,2026-04-17 14:37:00,13700,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 13,595 재돌파, 직전봉 고가 13,590 돌파",11.84,0.77,0.516,179.2,2.65,1,13620,13600,13630,,14100,13300
019170#644-S20260417144300,019170,신풍제약,VWAP눌림,FullAuto,2026-04-17 14:43:00,13730,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 13,596 재돌파, 직전봉 고가 13,630 돌파",12.08,0.98,0.534,179.2,1.15,1,13740,13590,13620,,14100,13300
066970#645-S20260417150002,066970,엘앤에프,종가베팅,FullAuto,2026-04-17 15:00:02,185600,진입,,,"종가베팅: 등락 +9.4%, 고저범위 98% 위치, VWAP 180,901 위",9.43,2.60,0.979,284.6,1.11,1,,,,,,
005490#646-S20260417150002,005490,POSCO홀딩스,종가베팅,FullAuto,2026-04-17 15:00:02,386000,진입,,,"종가베팅: 등락 +4.2%, 고저범위 100% 위치, VWAP 382,418 위",4.18,0.94,1,478.6,1.55,1,,,,,,
001440#649-S20260420090520,001440,대한전선,ORB,FullAuto,2026-04-20 09:05:20,40850,진입,,,"ORB5 고가 40,800 돌파 (범위 3.9%)",3.94,1.24,1,987.6,2.81,1,,,,,,
050890#653-S20260420105000,050890,쏠리드,VWAP눌림,FullAuto,2026-04-20 10:50:00,17620,진입,,,"VWAP 17,516 재돌파, 직전봉 고가 17,550 돌파",4.45,0.59,0.644,174.2,0.90,1,,,,,,
356680#654-S20260420140500,356680,엑스게이트,VWAP눌림,FullAuto,2026-04-20 14:05:00,17540,진입,,,"VWAP 17,354 재돌파, 직전봉 고가 17,380 돌파",17.01,1.07,0.672,170.6,3.02,1,,,,,,
079550#656-S20260420150000,079550,LIG디펜스앤에어로스페이스,종가베팅,FullAuto,2026-04-20 15:00:00,931000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +6.3%, 고저범위 78% 위치, VWAP 913,746 위",6.28,1.89,0.782,457.4,0.85,1,928000,930000,,,933000,923000
000990#655-S20260420150000,000990,DB하이텍,종가베팅,FullAuto,2026-04-20 15:00:00,125700,진입,,,"종가베팅: 등락 +17.7%, 고저범위 87% 위치, VWAP 121,973 위",17.70,3.06,0.871,255.3,0.74,1,,,,,,
007660#657-S20260420150400,007660,이수페타시스,종가베팅,FullAuto,2026-04-20 15:04:00,133150,진입,,,"종가베팅: 등락 +10.0%, 고저범위 76% 위치, VWAP 132,200 위",9.95,0.72,0.758,330.7,0.68,2,,,,,,
036930#658-S20260421090520,036930,주성엔지니어링,ORB,FullAuto,2026-04-21 09:05:20,102500,진입,,,"ORB5 고가 102,400 돌파 (범위 9.6%)",12.02,3.82,1,229.5,1.41,1,,,,,,
006360#659-S20260421090730,006360,GS건설,ORB,FullAuto,2026-04-21 09:07:30,40150,진입,,,"ORB5 고가 40,100 돌파 (범위 2.8%)",5.52,1.05,1,220.1,1.47,1,,,,,,
373220#663-S20260421150000,373220,LG에너지솔루션,종가베팅,FullAuto,2026-04-21 15:00:00,473500,진입,,,"종가베팅: 등락 +9.6%, 고저범위 94% 위치, VWAP 465,149 위",9.61,1.80,0.940,450.1,1.20,1,,,,,,
086520#664-S20260421150000,086520,에코프로,종가베팅,FullAuto,2026-04-21 15:00:00,163100,진입,,,"종가베팅: 등락 +4.2%, 고저범위 78% 위치, VWAP 161,206 위",4.22,1.17,0.779,315.0,1.04,1,,,,,,
222080#667-S20260422090527,222080,SFA넥셀,ORB,FullAuto,2026-04-22 09:05:27,17870,진입,,,"ORB5 고가 17,840 돌파 (범위 5.9%)",9.56,2.38,1,164.8,1.72,1,,,,,,
007660#665-S20260422091130,007660,이수페타시스,ORB,FullAuto,2026-04-22 09:11:30,139800,진입,,,"ORB5 고가 139,700 돌파 (범위 3.7%)",4.48,1.17,1,195.7,2.18,1,,,,,,
322000#670-S20260422105100,322000,HD현대에너지솔루션,VWAP눌림,FullAuto,2026-04-22 10:51:00,184000,진입,,,"VWAP 183,709 재돌파, 직전봉 고가 183,500 돌파",8.24,0.16,0.598,169.7,0.46,1,,,,,,
322000#670-S20260422110600,322000,HD현대에너지솔루션,VWAP눌림,FullAuto,2026-04-22 11:06:00,186000,진입,,,"VWAP 183,766 재돌파, 직전봉 고가 183,600 돌파",9.41,1.22,0.672,172.3,1.07,1,,,,,,
322000#670-S20260422125200,322000,HD현대에너지솔루션,VWAP눌림,FullAuto,2026-04-22 12:52:00,186100,진입,,,"VWAP 184,207 재돌파, 직전봉 고가 185,800 돌파",9.47,1.03,0.675,178.0,1.28,1,,,,,,
027360#671-S20260422130400,027360,아주IB투자,VWAP눌림,FullAuto,2026-04-22 13:04:00,14410,진입,,,"VWAP 14,320 재돌파, 직전봉 고가 14,370 돌파",18.89,0.63,0.691,196.2,1.13,1,,,,,,
027360#671-S20260422133400,027360,아주IB투자,VWAP눌림,FullAuto,2026-04-22 13:34:00,14380,진입,,,"VWAP 14,321 재돌파, 직전봉 고가 14,340 돌파",18.65,0.41,0.682,210.6,1.39,1,,,,,,
027360#671-S20260422135600,027360,아주IB투자,VWAP눌림,FullAuto,2026-04-22 13:56:00,14370,진입,,,"VWAP 14,320 재돌파, 직전봉 고가 14,320 돌파",18.56,0.35,0.679,219.7,1.63,1,,,,,,
082740#673-S20260422150000,082740,한화엔진,종가베팅,FullAuto,2026-04-22 15:00:00,67500,진입,,,"종가베팅: 등락 +13.1%, 고저범위 89% 위치, VWAP 64,310 위",13.07,4.96,0.887,401.2,0.54,1,,,,,,
066570#674-S20260422150000,066570,LG전자,종가베팅,FullAuto,2026-04-22 15:00:00,132800,진입,,,"종가베팅: 등락 +4.2%, 고저범위 87% 위치, VWAP 131,084 위",4.24,1.31,0.867,743.7,0.27,1,,,,,,
006910#677-S20260423090507,006910,보성파워텍,ORB,FullAuto,2026-04-23 09:05:07,11250,진입,,,"ORB5 고가 11,240 돌파 (범위 7.6%)",12.16,3.64,1,187.0,1.62,1,,,,,,
336370#675-S20260423090722,336370,솔루스첨단소재,ORB,FullAuto,2026-04-23 09:07:22,15680,진입,,,"ORB5 고가 15,660 돌파 (범위 8.5%)",18.25,2.36,1,170.3,1.60,1,,,,,,
006340#676-S20260423090927,006340,대원전선,ORB,FullAuto,2026-04-23 09:09:27,7440,진입,,,"ORB5 고가 7,350 돌파 (범위 9.4%)",15.53,5.61,1,279.7,4.86,1,,,,,,
336370#675-S20260423091825,336370,솔루스첨단소재,ORB,FullAuto,2026-04-23 09:18:25,15680,진입,,,"ORB5 고가 15,660 돌파 (범위 8.5%)",18.25,1.46,0.868,164.2,1.28,1,,,,,,
010140#680-S20260423112400,010140,삼성중공업,VWAP눌림,FullAuto,2026-04-23 11:24:00,34150,진입,,,"VWAP 33,886 재돌파, 직전봉 고가 34,100 돌파",6.39,0.78,0.662,339.5,0.92,1,,,,,,
010140#680-S20260423114600,010140,삼성중공업,VWAP눌림,FullAuto,2026-04-23 11:46:00,33900,진입,,,"VWAP 33,890 재돌파, 직전봉 고가 33,850 돌파",5.61,0.03,0.592,339.0,0.90,1,,,,,,
010140#680-S20260423134600,010140,삼성중공업,VWAP눌림,FullAuto,2026-04-23 13:46:00,33900,진입,,,"VWAP 33,806 재돌파, 직전봉 고가 33,850 돌파",5.61,0.28,0.592,348.8,0.97,1,,,,,,
456040#681-S20260423140400,456040,OCI,VWAP눌림,FullAuto,2026-04-23 14:04:00,135400,진입,,,"VWAP 134,019 재돌파, 직전봉 고가 134,600 돌파",6.11,1.03,0.656,166.4,0.81,1,,,,,,
456040#681-S20260423143000,456040,OCI,VWAP눌림,FullAuto,2026-04-23 14:30:00,135000,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 134,043 재돌파, 직전봉 고가 134,800 돌파",5.80,0.71,0.640,169.2,1.00,1,133700,135400,135100,,139700,133500
456040#681-S20260423143900,456040,OCI,VWAP눌림,FullAuto,2026-04-23 14:39:00,134200,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 134,043 재돌파, 직전봉 고가 134,000 돌파",5.17,0.12,0.609,169.6,0.59,1,135500,136300,135700,,139700,134050
456040#681-S20260423144400,456040,OCI,VWAP눌림,FullAuto,2026-04-23 14:44:00,135500,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 134,045 재돌파, 직전봉 고가 134,800 돌파",6.19,1.09,0.660,170.2,1.22,1,135700,134900,137300,,139700,134600
034020#682-S20260423151130,034020,두산에너빌리티,종가베팅,FullAuto,2026-04-23 15:11:30,122500,진입,,,"종가베팅: 등락 +5.8%, 고저범위 76% 위치, VWAP 121,546 위",5.79,0.78,0.759,659.2,0.77,1,,,,,,
098460#684-S20260424090510,098460,고영,ORB,FullAuto,2026-04-24 09:05:10,37100,진입,,,"ORB5 고가 37,000 돌파 (범위 7.4%)",13.98,2.76,1,217.1,0.87,1,,,,,,
